member_id,scope,committee_id,committee_name,role,aanwezig,afwezig,verontschuldigd
4078,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,3.0,,1.0
4400,plenaire,,,,81.0,,4.0
4400,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,33.0,2.0,9.0
4400,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,4.0,,4.0
4400,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4400,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4400,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,113.0,2.0,2.0
4400,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4400,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4400,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
4621,plenaire,,,,81.0,,4.0
4621,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,75.0,2.0,3.0
4621,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,4.0,,
4621,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,5.0,,
4621,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4621,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,106.0,1.0,8.0
4621,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,42.0,9.0,5.0
4621,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4621,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,6.0,,2.0
4621,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,3.0,,
4621,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,10.0,,
4621,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4621,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
3418,plenaire,,,,81.0,,4.0
3418,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,1.0,,
3418,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,6.0,,
3418,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,52.0,8.0,2.0
3418,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
3418,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
3418,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,5.0,,4.0
3418,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
3418,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,3.0,,
3418,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
3418,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,2.0,,
3418,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
3418,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,3.0,,
3418,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,2.0,1.0,1.0
4622,plenaire,,,,79.0,3.0,3.0
4622,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",voorzitter-aanwezigheid,64.0,12.0,4.0
4622,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4622,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,,,1.0
4622,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,11.0,,1.0
4622,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4622,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4622,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,5.0,,
4622,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
3965,plenaire,,,,82.0,1.0,2.0
3965,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,37.0,18.0,4.0
3965,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,4.0,,
3965,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,1.0,1.0,
3965,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
3965,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
3965,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,1.0,,
3965,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,3.0,,
3965,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
3965,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,1.0,,
3965,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,56.0,33.0,9.0
3965,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
3965,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,3.0,1.0,
1847,plenaire,,,,67.0,5.0,13.0
1847,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,23.0,8.0,13.0
1847,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,2.0,,2.0
1847,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,2.0,,2.0
1847,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4623,plenaire,,,,84.0,,1.0
4623,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4623,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4623,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,47.0,5.0,8.0
4623,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4623,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,7.0,,
4623,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,65.0,7.0,28.0
4623,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4623,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4623,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4623,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,18.0,,3.0
4623,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,11.0,,6.0
4623,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,3.0,,
4623,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
4110,plenaire,,,,82.0,2.0,1.0
4110,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4110,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,51.0,,11.0
4110,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,2.0,,
4110,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4110,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4110,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,52.0,,7.0
4110,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4110,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,vast-lid-aanwezigheid,1.0,,
4110,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend-lid-aanwezigheid,2.0,,
4403,plenaire,,,,59.0,7.0,19.0
4403,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4403,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,,,12.0
4403,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,14.0,87.0,14.0
4403,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,7.0,,9.0
4625,plenaire,,,,66.0,3.0,16.0
4625,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4625,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,14.0,,8.0
4625,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,45.0,,13.0
4625,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4625,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4625,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,13.0,,25.0
4625,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4625,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,3.0,,
4625,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
4625,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,30.0,24.0,1.0
4572,plenaire,,,,79.0,1.0,
4572,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,3.0,,
4572,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4572,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,19.0,,9.0
4572,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,33.0,,5.0
4572,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,48.0,41.0,8.0
4445,plenaire,,,,81.0,1.0,3.0
4445,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4445,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,3.0,,
4445,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,1.0,1.0,
4445,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,38.0,3.0,19.0
4445,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,50.0,46.0,18.0
4445,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4445,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
4445,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,18.0,,2.0
4059,plenaire,,,,77.0,3.0,5.0
4059,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4059,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4059,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,8.0,,3.0
4059,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,8.0,,
4059,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,31.0,57.0,10.0
4059,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4059,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,58.0,32.0,7.0
3461,plenaire,,,,84.0,,1.0
3461,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,1.0,,
3461,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,65.0,2.0,13.0
3461,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
3461,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,1.0,,
3461,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,25.0,,
3461,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
3461,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
3461,commissie,1829647.0,Commissie voor de geloofsbrieven voor de kieskring Brussel,niet-lid-aanwezigheid,1.0,,
3298,plenaire,,,,78.0,2.0,5.0
3298,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
3298,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
3298,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,2.0,,2.0
3298,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
3298,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,48.0,7.0,1.0
3298,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,61.0,4.0,3.0
3298,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
3298,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
3298,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
3298,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4627,plenaire,,,,73.0,5.0,7.0
4627,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,9.0,,
4627,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,43.0,8.0,9.0
4627,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,5.0,,
4627,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,6.0,,
4627,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,7.0,,9.0
4627,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,14.0,,5.0
4627,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4627,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,42.0,2.0,15.0
4627,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4627,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,10.0,,
4651,plenaire,,,,83.0,,2.0
4651,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4651,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4651,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,5.0,,
4651,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4651,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",voorzitter-aanwezigheid,109.0,,6.0
4651,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,2.0,,
4651,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,63.0,,5.0
4651,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,54.0,,5.0
4651,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4651,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
4651,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,3.0,,
4405,plenaire,,,,84.0,,1.0
4405,commissie,1829775.0,Commissie ad hoc,plaatsvervangend-lid-aanwezigheid,1.0,,
4405,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,9.0,,
4405,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4405,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4405,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,67.0,5.0,55.0
4405,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,,,1.0
4405,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,2.0,,3.0
4405,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,91.0,3.0,7.0
4405,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,2.0,,
3446,plenaire,,,,76.0,1.0,8.0
3446,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
3446,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,37.0,14.0,5.0
3446,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",voorzitter-aanwezigheid,60.0,2.0,6.0
3446,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend-lid-aanwezigheid,1.0,,
4628,plenaire,,,,78.0,2.0,5.0
4628,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,21.0,,
4628,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,7.0,,
4628,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4628,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,2.0,,
4628,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4628,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,87.0,26.0,2.0
4628,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4628,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,,,1.0
4628,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,7.0,,
4631,plenaire,,,,82.0,1.0,2.0
4631,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,3.0,,1.0
4631,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,28.0,2.0,14.0
4631,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,5.0,,
4631,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,3.0,,
4631,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,3.0,,1.0
4631,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,49.0,,10.0
4631,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4406,plenaire,,,,63.0,19.0,3.0
4744,plenaire,,,,18.0,,2.0
4744,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,7.0,,3.0
4744,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,15.0,,4.0
4744,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,,,1.0
4744,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,6.0,,
4744,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4744,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4744,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,12.0,,
4744,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,14.0,,
4744,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,18.0,4.0,10.0
4632,plenaire,,,,85.0,,
4632,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,6.0,,
4632,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,8.0,,
4632,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4632,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4632,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4632,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4632,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,8.0,,
4632,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,52.0,5.0,2.0
4632,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,21.0,,
