member_id,question_id,role,publicatiedatum,onderwerp
4430,1917548,minister,2025-08-06,Landenrapport EU  -  Circulaire economie
3430,1917484,vraagsteller,2025-08-06,Arbeidskaarten  -  Controles
4440,1917484,minister,2025-08-06,Arbeidskaarten  -  Controles
3430,1917480,vraagsteller,2025-08-06,Arbeidsmigranten  -  Aanvragen tot arbeid voor een tewerkstelling van maximaal 90 dagen
4440,1917480,minister,2025-08-06,Arbeidsmigranten  -  Aanvragen tot arbeid voor een tewerkstelling van maximaal 90 dagen
4627,1917478,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4654,1917478,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917477,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
2793,1917477,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917476,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4430,1917476,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917475,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
2836,1917475,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917474,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4440,1917474,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917473,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4104,1917473,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917472,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
2789,1917472,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917471,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4655,1917471,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
4627,1917470,vraagsteller,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
3455,1917470,minister,2025-08-06,Microsoft Copilot  -  Gebruik bij departementen
3430,1917441,vraagsteller,2025-08-06,VDAB  -  Vacatures
4440,1917441,minister,2025-08-06,VDAB  -  Vacatures
3430,1917423,vraagsteller,2025-08-06,Arbeidsmigratie naar Vlaanderen  -  Aanvragen 2024
4440,1917423,minister,2025-08-06,Arbeidsmigratie naar Vlaanderen  -  Aanvragen 2024
3430,1917381,vraagsteller,2025-08-06,Werkzoekenden  -  Mobiliteit
4440,1917381,minister,2025-08-06,Werkzoekenden  -  Mobiliteit
4740,1917338,vraagsteller,2025-08-06,Veilige Huizen  -  Stand van zaken
4440,1917338,minister,2025-08-06,Veilige Huizen  -  Stand van zaken
4601,1917307,vraagsteller,2025-08-06,Vlaamse uitzendsector  -  Structurele achteruitgang
4440,1917307,minister,2025-08-06,Vlaamse uitzendsector  -  Structurele achteruitgang
4657,1917299,vraagsteller,2025-08-06,Archeologische erfgoedzorg  -  Kennisdeling
4104,1917299,minister,2025-08-06,Archeologische erfgoedzorg  -  Kennisdeling
4657,1917296,vraagsteller,2025-08-06,Niet-naleving voorwaarden erfgoedpremie  -  Flexibilisering sanctie
4104,1917296,minister,2025-08-06,Niet-naleving voorwaarden erfgoedpremie  -  Flexibilisering sanctie
4409,1917294,vraagsteller,2025-08-06,Riooloverstorten  -  Impact per waterloop
4430,1917294,minister,2025-08-06,Riooloverstorten  -  Impact per waterloop
4616,1917290,vraagsteller,2025-08-06,Erfenissen - Terugvordering erfbelasting in het kader van een dading na niet-verantwoorde vermogensonttrekking door erflater
4104,1917290,minister,2025-08-06,Erfenissen - Terugvordering erfbelasting in het kader van een dading na niet-verantwoorde vermogensonttrekking door erflater
4633,1917273,vraagsteller,2025-08-06,Onderwijzend personeel  -  Afwijkingen taalkennisvereiste
4440,1917273,minister,2025-08-06,Onderwijzend personeel  -  Afwijkingen taalkennisvereiste
4621,1917268,vraagsteller,2025-08-06,Buitenlandse digitale spionage via deepfakes en AI bij sollicitatieprocedures  -  Maatregelen
4440,1917268,minister,2025-08-06,Buitenlandse digitale spionage via deepfakes en AI bij sollicitatieprocedures  -  Maatregelen
4621,1917266,vraagsteller,2025-08-06,VDAB  -  Mobiele opleidingen (2)
4440,1917266,minister,2025-08-06,VDAB  -  Mobiele opleidingen (2)
4621,1917264,vraagsteller,2025-08-06,Interregionale arbeidsmobiliteit - Cijfers en initiatieven
4440,1917264,minister,2025-08-06,Interregionale arbeidsmobiliteit - Cijfers en initiatieven
4410,1917261,vraagsteller,2025-08-06,VDAB  -  Ethische raad
4440,1917261,minister,2025-08-06,VDAB  -  Ethische raad
4390,1917186,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4654,1917186,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917185,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
2793,1917185,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917184,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4430,1917184,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917183,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
2836,1917183,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917182,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4440,1917182,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917181,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4104,1917181,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917180,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
2789,1917180,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917179,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4655,1917179,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4390,1917178,vraagsteller,2025-08-06,Dienstvoertuigen ministers  -  Boetes
3455,1917178,minister,2025-08-06,Dienstvoertuigen ministers  -  Boetes
4613,1917061,vraagsteller,2025-08-06,Digitale handelsovereenkomst EU-Singapore  -  Exportvoordelen voor Vlaanderen
3455,1917061,minister,2025-08-06,Digitale handelsovereenkomst EU-Singapore  -  Exportvoordelen voor Vlaanderen
4640,1914915,vraagsteller,2025-08-06,Tramstelplaatsen  -  Stad Antwerpen
2793,1914915,minister,2025-08-06,Tramstelplaatsen  -  Stad Antwerpen
4614,1913560,vraagsteller,2025-08-06,Milieu-en stedenbouwwetgeving - Handhaving lokale besturen als vergunningsplichtige exploitant of bouwheer
4430,1913560,minister,2025-08-06,Milieu-en stedenbouwwetgeving - Handhaving lokale besturen als vergunningsplichtige exploitant of bouwheer
4625,1920344,vraagsteller,2025-08-05,Gemeenschappelijk landbouwbeleid (GLB)  -  Vereenvoudigingspakket
4430,1920344,minister,2025-08-05,Gemeenschappelijk landbouwbeleid (GLB)  -  Vereenvoudigingspakket
4409,1919999,vraagsteller,2025-08-05,Oppervlakte jachtgebieden  -  Evolutie
4430,1919999,minister,2025-08-05,Oppervlakte jachtgebieden  -  Evolutie
4095,1918036,vraagsteller,2025-08-05,Windturbines en woonkwaliteit  -  Conflicten  -  Umicore Olen
4655,1918036,minister,2025-08-05,Windturbines en woonkwaliteit  -  Conflicten  -  Umicore Olen
4649,1917700,vraagsteller,2025-08-05,Toerisme Vlaanderen  -  Promotie van toeristische troeven in kleinere steden  -  Wervik
4655,1917700,minister,2025-08-05,Toerisme Vlaanderen  -  Promotie van toeristische troeven in kleinere steden  -  Wervik
4635,1919927,vraagsteller,2025-08-04,Toerisme in Limburg  -  Herkomst en verblijfsduur
4655,1919927,minister,2025-08-04,Toerisme in Limburg  -  Herkomst en verblijfsduur
4572,1919816,vraagsteller,2025-08-04,Sociaal toerisme  -  Evaluatie Rap Op Stap-kantoren
4655,1919816,minister,2025-08-04,Sociaal toerisme  -  Evaluatie Rap Op Stap-kantoren
4618,1919620,vraagsteller,2025-08-04,Toerisme  -  Vlaams-Brabant
4655,1919620,minister,2025-08-04,Toerisme  -  Vlaams-Brabant
4572,1919513,vraagsteller,2025-08-04,Sociaal toerisme  -  Rap op Stapaanbod 'Iedereen Verdient Vakantie'
4655,1919513,minister,2025-08-04,Sociaal toerisme  -  Rap op Stapaanbod 'Iedereen Verdient Vakantie'
4572,1919329,vraagsteller,2025-08-04,Sociale huisvesting  -  Huurprijs
4655,1919329,minister,2025-08-04,Sociale huisvesting  -  Huurprijs
4605,1919283,vraagsteller,2025-08-04,Actieplan 'Mee(r) naar Buiten?!'  -  Stand van zaken
4655,1919283,minister,2025-08-04,Actieplan 'Mee(r) naar Buiten?!'  -  Stand van zaken
4603,1919180,vraagsteller,2025-08-04,Sociale huurwoning  -  Reële groep rechthebbenden
4655,1919180,minister,2025-08-04,Sociale huurwoning  -  Reële groep rechthebbenden
3433,1919143,vraagsteller,2025-08-04,Sociale woningen  -  Uitstroom
4655,1919143,minister,2025-08-04,Sociale woningen  -  Uitstroom
4387,1918996,vraagsteller,2025-08-04,Digitale meter  -  Uitschakeling communicatiemodule
4655,1918996,minister,2025-08-04,Digitale meter  -  Uitschakeling communicatiemodule
3430,1918900,vraagsteller,2025-08-04,Energieprestatiecertificaten (EPC's)  -  Controle
4655,1918900,minister,2025-08-04,Energieprestatiecertificaten (EPC's)  -  Controle
3430,1918896,vraagsteller,2025-08-04,Energiedeskundigen  -  Verplichte vorming
4655,1918896,minister,2025-08-04,Energiedeskundigen  -  Verplichte vorming
3430,1918894,vraagsteller,2025-08-04,Erkende energiedeskundigen  -  Lijst
4655,1918894,minister,2025-08-04,Erkende energiedeskundigen  -  Lijst
3430,1918892,vraagsteller,2025-08-04,Energieprestatiecertificaten niet-residentiële gebouwen (EPC's NR)  -  Stand van zaken
4655,1918892,minister,2025-08-04,Energieprestatiecertificaten niet-residentiële gebouwen (EPC's NR)  -  Stand van zaken
3430,1918887,vraagsteller,2025-08-04,EPC-attesten  -  Evolutie
4655,1918887,minister,2025-08-04,EPC-attesten  -  Evolutie
3430,1918885,vraagsteller,2025-08-04,EPC-attesten  -  Klachten
4655,1918885,minister,2025-08-04,EPC-attesten  -  Klachten
4603,1918873,vraagsteller,2025-08-04,"Sociale woningbouw  -  Benutting van 1,17 miljard euro uit het budget 2024"
4655,1918873,minister,2025-08-04,"Sociale woningbouw  -  Benutting van 1,17 miljard euro uit het budget 2024"
4603,1918841,vraagsteller,2025-08-04,Budgethuren  -  Evaluatie
4655,1918841,minister,2025-08-04,Budgethuren  -  Evaluatie
4416,1918824,vraagsteller,2025-08-04,Sociale woningen  -  Onderhoud ventilatiesystemen
4655,1918824,minister,2025-08-04,Sociale woningen  -  Onderhoud ventilatiesystemen
4416,1918816,vraagsteller,2025-08-04,Sociale woningen  -  Gebrekkig onderhoud verwarmingsketels door sociale huisvestingsmaatschappijen (SHM's)
4655,1918816,minister,2025-08-04,Sociale woningen  -  Gebrekkig onderhoud verwarmingsketels door sociale huisvestingsmaatschappijen (SHM's)
4412,1918578,vraagsteller,2025-08-04,Gesprekken met Brusselse burgemeesters - Evaluatie
4654,1918578,minister,2025-08-04,Gesprekken met Brusselse burgemeesters - Evaluatie
4657,1918486,vraagsteller,2025-08-04,Fluvius  -  Bereikbaarheid en klantgerichtheid
4655,1918486,minister,2025-08-04,Fluvius  -  Bereikbaarheid en klantgerichtheid
4649,1917718,vraagsteller,2025-08-04,Herdenkingstoerisme Westhoek en Moments&Monuments  -  Strategie en initiatieven
4655,1917718,minister,2025-08-04,Herdenkingstoerisme Westhoek en Moments&Monuments  -  Strategie en initiatieven
4635,1917369,vraagsteller,2025-08-04,Toerisme in Limburg  -  Stand van zaken
4655,1917369,minister,2025-08-04,Toerisme in Limburg  -  Stand van zaken
4608,1917286,vraagsteller,2025-08-04,Bataljong  -  Evenwichtige ondersteuning van gemeenten voor jeugdinfrastructuur
4655,1917286,minister,2025-08-04,Bataljong  -  Evenwichtige ondersteuning van gemeenten voor jeugdinfrastructuur
4443,1913307,vraagsteller,2025-08-04,Forfaitaire onkostenvergoedingen lokale mandatarissen  -  Rechtmatigheid en controle
2789,1913307,minister,2025-08-04,Forfaitaire onkostenvergoedingen lokale mandatarissen  -  Rechtmatigheid en controle
3433,1923846,vraagsteller,2025-08-01,Woonzorgcentra (wzc's)  -  Bevraging kwaliteit van leven
2836,1923846,minister,2025-08-01,Woonzorgcentra (wzc's)  -  Bevraging kwaliteit van leven
4070,1919918,vraagsteller,2025-08-01,Kinderopvang  -  Opvolging klachten
2836,1919918,minister,2025-08-01,Kinderopvang  -  Opvolging klachten
4070,1919916,vraagsteller,2025-08-01,Kinderopvanginitiatieven  -  Handhavingsmaatregelen
2836,1919916,minister,2025-08-01,Kinderopvanginitiatieven  -  Handhavingsmaatregelen
4070,1919907,vraagsteller,2025-08-01,Onthaalouders en kinderbegeleiders  -  Evolutie
2836,1919907,minister,2025-08-01,Onthaalouders en kinderbegeleiders  -  Evolutie
4070,1919904,vraagsteller,2025-08-01,Kind en Gezin  -  Personeelsbezetting
2836,1919904,minister,2025-08-01,Kind en Gezin  -  Personeelsbezetting
4070,1919902,vraagsteller,2025-08-01,Kinderopvang  -  Mentoren
2836,1919902,minister,2025-08-01,Kinderopvang  -  Mentoren
4070,1919900,vraagsteller,2025-08-01,Zelfevaluatie-instrument MemoQ  -  Bijsturing
2836,1919900,minister,2025-08-01,Zelfevaluatie-instrument MemoQ  -  Bijsturing
4426,1919756,vraagsteller,2025-08-01,Kenniscentrum Hulpmiddelen (KOC)  -  Stand van zaken
2836,1919756,minister,2025-08-01,Kenniscentrum Hulpmiddelen (KOC)  -  Stand van zaken
4637,1919635,vraagsteller,2025-08-01,Inzet vrijwilligers op festivals en culturele evenementen  -  Regels en knelpunten
2836,1919635,minister,2025-08-01,Inzet vrijwilligers op festivals en culturele evenementen  -  Regels en knelpunten
4405,1919631,vraagsteller,2025-08-01,Werkgroepen 'pleegzorg en adoptie' en 'zorg en begeleiding na adoptie'  -  Publicaties
2836,1919631,minister,2025-08-01,Werkgroepen 'pleegzorg en adoptie' en 'zorg en begeleiding na adoptie'  -  Publicaties
4615,1919603,vraagsteller,2025-08-01,"Conceptnota 'naar een vernieuwd, geïntegreerd zorg- en ondersteuningsbeleid voor personen met een handicap'  -  Persoonsvolgende financiering (PVF) voor minderjarigen"
2836,1919603,minister,2025-08-01,"Conceptnota 'naar een vernieuwd, geïntegreerd zorg- en ondersteuningsbeleid voor personen met een handicap'  -  Persoonsvolgende financiering (PVF) voor minderjarigen"
4615,1919308,vraagsteller,2025-08-01,"Conceptnota 'naar een vernieuwd, geïntegreerd zorg- en ondersteuningsbeleid voor personen met een handicap'  -  Bijstandsorganisaties"
2836,1919308,minister,2025-08-01,"Conceptnota 'naar een vernieuwd, geïntegreerd zorg- en ondersteuningsbeleid voor personen met een handicap'  -  Bijstandsorganisaties"
4615,1919247,vraagsteller,2025-08-01,Sociaal ouderschap  -  Stand van zaken
2836,1919247,minister,2025-08-01,Sociaal ouderschap  -  Stand van zaken
4405,1919241,vraagsteller,2025-08-01,Onderzoek in herkomstlanden bij frauduleuze adopties  -  Aanstelling neutrale partner
2836,1919241,minister,2025-08-01,Onderzoek in herkomstlanden bij frauduleuze adopties  -  Aanstelling neutrale partner
4615,1918853,vraagsteller,2025-08-01,Personen met een handicap  -  Toeleidingsprocedure
2836,1918853,minister,2025-08-01,Personen met een handicap  -  Toeleidingsprocedure
4615,1918835,vraagsteller,2025-08-01,Rechtstreeks toegankelijke hulp (RTH)  -  Erkende zorgaanbieders
2836,1918835,minister,2025-08-01,Rechtstreeks toegankelijke hulp (RTH)  -  Erkende zorgaanbieders
4615,1918833,vraagsteller,2025-08-01,Geïntegreerde zorg bij complexe zorgvragen  -  initiatieven
2836,1918833,minister,2025-08-01,Geïntegreerde zorg bij complexe zorgvragen  -  initiatieven
4615,1918831,vraagsteller,2025-08-01,Toekomstig aanspreekpunt handicap  -  Werking
2836,1918831,minister,2025-08-01,Toekomstig aanspreekpunt handicap  -  Werking
4740,1918678,vraagsteller,2025-08-01,Bewoners van woonzorgcentra (wzc's) met hiv-infectie  -  Opvang
2836,1918678,minister,2025-08-01,Bewoners van woonzorgcentra (wzc's) met hiv-infectie  -  Opvang
4413,1918311,vraagsteller,2025-08-01,BelRAI Long Term Care Facilities (LTCF)  -  Invoering en gebruik in woonzorgcentra (wzc's)
2836,1918311,minister,2025-08-01,BelRAI Long Term Care Facilities (LTCF)  -  Invoering en gebruik in woonzorgcentra (wzc's)
4603,1917624,vraagsteller,2025-08-01,Vlaams Mensenrechteninstituut (VMRI)  -  Algemene visie dragen levensbeschouwelijke tekens
2836,1917624,minister,2025-08-01,Vlaams Mensenrechteninstituut (VMRI)  -  Algemene visie dragen levensbeschouwelijke tekens
4647,1917597,vraagsteller,2025-08-01,Zwembaden - Trichlooraminemeting en luchtkwaliteit
2836,1917597,minister,2025-08-01,Zwembaden - Trichlooraminemeting en luchtkwaliteit
4647,1917546,vraagsteller,2025-08-01,Zwembaden  -  Proefprojecten alternatieve desinfectie
2836,1917546,minister,2025-08-01,Zwembaden  -  Proefprojecten alternatieve desinfectie
4620,1917540,vraagsteller,2025-08-01,Vlaamse Toeleidingscommissie (VTC)  -  Participatie van personen met een handicap
2836,1917540,minister,2025-08-01,Vlaamse Toeleidingscommissie (VTC)  -  Participatie van personen met een handicap
4647,1917534,vraagsteller,2025-08-01,Zwembaden - Maandelijkse en jaarlijkse controles van de waterkwaliteit
2836,1917534,minister,2025-08-01,Zwembaden - Maandelijkse en jaarlijkse controles van de waterkwaliteit
4647,1917523,vraagsteller,2025-08-01,Zwembaden  -  Veiligheid voor kinderen
2836,1917523,minister,2025-08-01,Zwembaden  -  Veiligheid voor kinderen
4620,1917434,vraagsteller,2025-08-01,Persoonsvolgend budget (PVB) en persoonlijkeassistentiebudget (PAB)  -  Wachttijden
2836,1917434,minister,2025-08-01,Persoonsvolgend budget (PVB) en persoonlijkeassistentiebudget (PAB)  -  Wachttijden
4620,1917430,vraagsteller,2025-08-01,Personen met een handicap  -  Heroverweging van prioriteitengroep 2 en 3 naar prioriteitengroep 1
2836,1917430,minister,2025-08-01,Personen met een handicap  -  Heroverweging van prioriteitengroep 2 en 3 naar prioriteitengroep 1
4620,1917427,vraagsteller,2025-08-01,Bijstandsorganisaties  -  Hervorming
2836,1917427,minister,2025-08-01,Bijstandsorganisaties  -  Hervorming
4620,1917425,vraagsteller,2025-08-01,Persoonsvolgend budget (PVB) en persoonlijkeassistentiebudget (PAB)  -  Gebruik in Brusselse of Waalse zorgvoorzieningen
2836,1917425,minister,2025-08-01,Persoonsvolgend budget (PVB) en persoonlijkeassistentiebudget (PAB)  -  Gebruik in Brusselse of Waalse zorgvoorzieningen
4636,1917350,vraagsteller,2025-08-01,Gevangenissen  -  Onthaalbeleid
2836,1917350,minister,2025-08-01,Gevangenissen  -  Onthaalbeleid
4415,1917327,vraagsteller,2025-08-01,Kinderopvang  -  Effectief opgevangen kinderen
2836,1917327,minister,2025-08-01,Kinderopvang  -  Effectief opgevangen kinderen
4415,1917301,vraagsteller,2025-08-01,Kinderopvanginitiatieven  -  Tijdelijke sluitingen
2836,1917301,minister,2025-08-01,Kinderopvanginitiatieven  -  Tijdelijke sluitingen
4403,1917288,vraagsteller,2025-08-01,Onthaalouders onder een dienst - Waarborging sociale rechten en initiatieven
2836,1917288,minister,2025-08-01,Onthaalouders onder een dienst - Waarborging sociale rechten en initiatieven
4415,1917242,vraagsteller,2025-08-01,Welzijnssector  -  Impact niet-indexering werkingsmiddelen
2836,1917242,minister,2025-08-01,Welzijnssector  -  Impact niet-indexering werkingsmiddelen
4070,1917129,vraagsteller,2025-08-01,Kinderopvang  -  Onderzoek naar regelgeving
2836,1917129,minister,2025-08-01,Kinderopvang  -  Onderzoek naar regelgeving
4741,1917050,vraagsteller,2025-08-01,Ombouw N49 tot autosnelweg  -  Werken Moerkerke
2793,1917050,minister,2025-08-01,Ombouw N49 tot autosnelweg  -  Werken Moerkerke
3445,1917035,vraagsteller,2025-08-01,Regio Zemst  -  Busaanbod De Lijn
2793,1917035,minister,2025-08-01,Regio Zemst  -  Busaanbod De Lijn
4740,1917032,vraagsteller,2025-08-01,Vlaamse overheid  -  Contacten met de tabaksindustrie
2793,1917032,minister,2025-08-01,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917026,vraagsteller,2025-08-01,Vlaamse overheid  -  Contacten met de tabaksindustrie
4655,1917026,minister,2025-08-01,Vlaamse overheid  -  Contacten met de tabaksindustrie
4070,1917020,vraagsteller,2025-08-01,Zandstraat Sint-Gillis-Waas  -  Heraanleg
2793,1917020,minister,2025-08-01,Zandstraat Sint-Gillis-Waas  -  Heraanleg
4070,1916832,vraagsteller,2025-08-01,Aanleg oostelijke tangent Sint-Niklaas  -  Stand van zaken
2793,1916832,minister,2025-08-01,Aanleg oostelijke tangent Sint-Niklaas  -  Stand van zaken
4114,1916515,vraagsteller,2025-08-01,Vervoerregio's  -  Beladen busuren
2793,1916515,minister,2025-08-01,Vervoerregio's  -  Beladen busuren
4651,1916353,vraagsteller,2025-08-01,Klooster koninklijk domein Opgrimbie  -  Uitdoofscenario
4430,1916353,minister,2025-08-01,Klooster koninklijk domein Opgrimbie  -  Uitdoofscenario
4443,1915898,vraagsteller,2025-08-01,Uitstroom beginnende leerkrachten - Maatregelen
4440,1915898,minister,2025-08-01,Uitstroom beginnende leerkrachten - Maatregelen
4651,1915822,vraagsteller,2025-08-01,Detectiesysteem voor spookrijders via smartphone-apps in het Mobilidata-programma  -  Evaluatie
2793,1915822,minister,2025-08-01,Detectiesysteem voor spookrijders via smartphone-apps in het Mobilidata-programma  -  Evaluatie
4736,1915807,vraagsteller,2025-08-01,Snelheidsverlaging  -  Gebruik dynamische tekstborden
2793,1915807,minister,2025-08-01,Snelheidsverlaging  -  Gebruik dynamische tekstborden
4740,1915791,vraagsteller,2025-08-01,Onderhoudsplicht OCMW  -  Toepassing
2836,1915791,minister,2025-08-01,Onderhoudsplicht OCMW  -  Toepassing
4621,1915705,vraagsteller,2025-08-01,Congestie in Antwerpse haven  -  Maatregelen
2793,1915705,minister,2025-08-01,Congestie in Antwerpse haven  -  Maatregelen
4627,1915543,vraagsteller,2025-08-01,Onderaannemers De Lijn  -  Compensatie voor elektrificatie busvloot
2793,1915543,minister,2025-08-01,Onderaannemers De Lijn  -  Compensatie voor elektrificatie busvloot
4627,1915539,vraagsteller,2025-08-01,Toegang tot het beroep van vervoerder van goederen over de weg  -  Overheveling bevoegdheid
2793,1915539,minister,2025-08-01,Toegang tot het beroep van vervoerder van goederen over de weg  -  Overheveling bevoegdheid
4114,1915488,vraagsteller,2025-08-01,Trajectcontroles Limburg  -  Stand van zaken
2793,1915488,minister,2025-08-01,Trajectcontroles Limburg  -  Stand van zaken
4390,1915429,vraagsteller,2025-08-01,Slagboom Dieptestraat Lokeren - Problemen en initiatieven
2793,1915429,minister,2025-08-01,Slagboom Dieptestraat Lokeren - Problemen en initiatieven
4390,1915420,vraagsteller,2025-08-01,"Bewustmakingscampagne 'Focus op de weg, niet op je gsm'  -  Kostprijs"
2793,1915420,minister,2025-08-01,"Bewustmakingscampagne 'Focus op de weg, niet op je gsm'  -  Kostprijs"
4412,1915397,vraagsteller,2025-08-01,Brusselsesteenweg (N235) Beersel  -  Herinrichting
2793,1915397,minister,2025-08-01,Brusselsesteenweg (N235) Beersel  -  Herinrichting
4640,1915283,vraagsteller,2025-08-01,Luchthaven Deurne  -  Vliegbewegingen op aviation gasoline (avgas)
2793,1915283,minister,2025-08-01,Luchthaven Deurne  -  Vliegbewegingen op aviation gasoline (avgas)
4640,1915265,vraagsteller,2025-08-01,Luchthaven Kortrijk-Wevelgem  -  Subsidieovereenkomst
2793,1915265,minister,2025-08-01,Luchthaven Kortrijk-Wevelgem  -  Subsidieovereenkomst
4640,1915218,vraagsteller,2025-08-01,Werken tramtunnel Schelde Antwerpen  -  Flankerende maatregelen
2793,1915218,minister,2025-08-01,Werken tramtunnel Schelde Antwerpen  -  Flankerende maatregelen
4627,1915181,vraagsteller,2025-08-01,Gewestwegen  -  Vergunning voor inname openbaar domein
2793,1915181,minister,2025-08-01,Gewestwegen  -  Vergunning voor inname openbaar domein
4643,1915153,vraagsteller,2025-08-01,Verplaatsingsgedrag Vlamingen  -  Stimuli om actief te bewegen
2793,1915153,minister,2025-08-01,Verplaatsingsgedrag Vlamingen  -  Stimuli om actief te bewegen
4390,1915146,vraagsteller,2025-08-01,A12/N177  -  Bijkomend onderzoek centrale busbaan
2793,1915146,minister,2025-08-01,A12/N177  -  Bijkomend onderzoek centrale busbaan
4110,1915138,vraagsteller,2025-08-01,Project Rivierherstel Leie  -  Intendanten
2793,1915138,minister,2025-08-01,Project Rivierherstel Leie  -  Intendanten
4640,1915010,vraagsteller,2025-08-01,Trams en bussen  -  Commerciële snelheid en doorstroming
2793,1915010,minister,2025-08-01,Trams en bussen  -  Commerciële snelheid en doorstroming
4641,1914232,vraagsteller,2025-08-01,Vlaams Defensieplan  -  Ondersteuning kennisinstellingen
3455,1914232,minister,2025-08-01,Vlaams Defensieplan  -  Ondersteuning kennisinstellingen
4627,1914186,vraagsteller,2025-08-01,Geïntegreerd investeringsprogramma (GIP)  -  Projecten provincie West-Vlaanderen
2793,1914186,minister,2025-08-01,Geïntegreerd investeringsprogramma (GIP)  -  Projecten provincie West-Vlaanderen
4627,1914184,vraagsteller,2025-08-01,Militaire mobiliteit  -  Werven
2793,1914184,minister,2025-08-01,Militaire mobiliteit  -  Werven
4649,1913556,vraagsteller,2025-08-01,"Campagne 'Rij veilig, wij veilig'  -  Evaluatie"
2793,1913556,minister,2025-08-01,"Campagne 'Rij veilig, wij veilig'  -  Evaluatie"
4627,1913466,vraagsteller,2025-08-01,Brugsesteenweg Brugge  -  Overlast door betonplaten
2793,1913466,minister,2025-08-01,Brugsesteenweg Brugge  -  Overlast door betonplaten
4525,1913414,vraagsteller,2025-08-01,Werken tramlijn T2 Gent - Impact
2793,1913414,minister,2025-08-01,Werken tramlijn T2 Gent - Impact
4629,1913412,vraagsteller,2025-08-01,Geïntegreerd investeringsprogramma (GIP)  -  Projecten provincie Antwerpen
2793,1913412,minister,2025-08-01,Geïntegreerd investeringsprogramma (GIP)  -  Projecten provincie Antwerpen
4572,1913401,vraagsteller,2025-08-01,Praktische rijexamens  -  Annulaties
2793,1913401,minister,2025-08-01,Praktische rijexamens  -  Annulaties
4422,1913286,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4654,1913286,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913285,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
2793,1913285,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913284,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4430,1913284,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913283,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
2836,1913283,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913282,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4440,1913282,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913281,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4104,1913281,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913280,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
