member_id,belangrijk_mandaat,titel,omschrijving,datum_van,datum_tot,commissie_id,commissie_afkorting,commissie_titel
4572,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2022-05-18T17:45:00+0200,2024-06-08T23:59:59+0200,1333282,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4445,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4445,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2025-04-30T14:10:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4445,J,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,2024-10-23T14:00:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4445,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2024-10-23T14:00:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4445,J,Uitgebreid Bureau,"fractievoorzitter, lid",2024-07-02T18:35:00+0200,2024-10-23T14:04:00+0200,1829758,UBUR,Uitgebreid Bureau
4445,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4445,J,Commissie voor Reglement en Samenwerking,vast lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832500,REG,Commissie voor Reglement en Samenwerking
4445,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832502,MED,Controlecommissie voor Regeringsmededelingen
4445,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832503,DEO,Deontologische Commissie
4445,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832504,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4445,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4445,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",eerste ondervoorzitter,2024-10-09T16:45:00+0200,2024-10-23T13:59:59+0200,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4445,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2020-09-30T14:00:00+0200,2023-11-08T00:05:59+0100,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4445,J,Commissie voor Onderwijs,plaatsvervangend lid,2021-09-29T14:00:00+0200,2023-11-08T00:05:59+0100,1333231,OND,Commissie voor Onderwijs
4445,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2023-11-08T00:05:59+0100,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4445,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2023-09-27T14:00:00+0200,2023-11-08T00:05:59+0100,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4445,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",vast lid,2023-09-27T14:00:00+0200,2023-11-08T00:05:59+0100,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4445,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2019-10-09T14:00:00+0200,2023-09-27T13:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4445,J,Commissie voor de bestrijding van gewelddadige radicalisering,vast lid,2019-12-18T14:00:00+0100,2023-09-27T13:59:59+0200,1352845,RAD,Commissie voor de bestrijding van gewelddadige radicalisering
4445,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",tweede ondervoorzitter,2020-09-30T14:00:00+0200,2023-09-27T13:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4445,J,Commissie voor Onderwijs,vast lid,2021-04-28T14:00:00+0200,2021-09-29T13:59:59+0200,1333231,OND,Commissie voor Onderwijs
4445,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",vast lid,2019-10-09T14:00:00+0200,2020-09-30T13:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4445,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",tweede ondervoorzitter,2019-10-09T14:00:00+0200,2020-09-30T13:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4059,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4059,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4059,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2025-02-26T14:10:00+0100,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4059,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-02-26T13:59:59+0100,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4059,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4059,J,Commissie voor Wonen en Onroerend Erfgoed,plaatsvervangend lid,2020-01-22T14:00:00+0100,2024-06-08T23:59:59+0200,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
4059,J,Commissie voor de bestrijding van gewelddadige radicalisering,vast lid,2019-12-18T14:00:00+0100,2024-06-08T23:59:59+0200,1352845,RAD,Commissie voor de bestrijding van gewelddadige radicalisering
4059,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",vast lid,2020-10-07T14:00:00+0200,2024-06-08T23:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4059,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",vast lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4059,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",plaatsvervangend lid,2019-10-09T14:00:00+0200,2020-10-07T13:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4059,J,Commissie voor Wonen en Onroerend Erfgoed,vast lid,2019-10-09T14:00:00+0200,2020-01-21T13:59:59+0100,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
4059,J,"Commissie voor Algemeen Beleid, Financiën en Begroting",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053486,FIN,"Commissie voor Algemeen Beleid, Financiën en Begroting"
4059,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053532,REG,Commissie voor Reglement en Samenwerking
4059,J,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen,plaatsvervangend lid,2016-02-17T00:00:00+0100,2019-05-25T00:00:00+0200,1037330,KLIM,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen
4059,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid",plaatsvervangend lid,2016-12-07T00:00:00+0100,2019-05-25T00:00:00+0200,925076,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid"
4059,J,Commissie voor Brussel en de Vlaamse Rand,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053491,BRU,Commissie voor Brussel en de Vlaamse Rand
4059,J,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925242,WON,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen"
4059,J,Commissie voor Alternatieve Financiering van Overheidsinvesteringen,vast lid,2016-09-28T00:00:00+0200,2019-05-25T00:00:00+0200,1078873,ALT,Commissie voor Alternatieve Financiering van Overheidsinvesteringen
4059,J,Commissie voor de Vervolgingen,lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053555,VER,Commissie voor de Vervolgingen
4059,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",plaatsvervangend lid,2014-09-24T00:00:00+0200,2016-12-06T00:00:00+0100,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
4059,J,Commissie ad hoc,plaatsvervangend lid,2014-07-26T00:00:00+0200,2014-09-23T00:00:00+0200,924026,ADHOC,Commissie ad hoc
3461,J,Uitgebreid Bureau,"fractievoorzitter, lid",2024-07-02T18:35:00+0200,,1829758,UBUR,Uitgebreid Bureau
3461,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
3461,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
3461,J,Controlecommissie voor Regeringsmededelingen,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
3461,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
3461,J,Commissie voor Reglement en Samenwerking,vast lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
3461,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
3461,J,Commissie ad hoc,vast lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
3461,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
3461,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
3461,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
3461,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
3461,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
3461,J,Commissie Vlaams Energie- en Klimaatplan,vast lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
3461,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,eerste ondervoorzitter,2019-12-19T14:00:00+0100,2024-06-08T23:59:59+0200,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
3461,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2019-10-09T14:00:00+0200,2019-12-19T13:59:59+0100,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
3298,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
3298,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
3298,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3298,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
3298,J,Commissie voor Onderwijs,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333231,OND,Commissie voor Onderwijs
3298,J,Commissie voor Wonen en Onroerend Erfgoed,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
3298,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3298,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
3298,J,Commissie Vlaams Energie- en Klimaatplan,vast lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
3298,J,"Commissie voor Welzijn, Volksgezondheid en Gezin",plaatsvervangend lid,2007-09-24T00:00:00+0200,2009-06-06T00:00:00+0200,393766,WEL,"Commissie voor Welzijn, Volksgezondheid en Gezin"
3298,J,"Commissie voor Leefmilieu en Natuur, Landbouw, Visserij en Plattelandsbeleid en Ruimtelijke Ordening en Onroerend Erfgoed",vast lid,2007-09-24T00:00:00+0200,2009-06-06T00:00:00+0200,393770,LEE,"Commissie voor Leefmilieu en Natuur, Landbouw, Visserij en Plattelandsbeleid en Ruimtelijke Ordening en Onroerend Erfgoed"
3298,J,"Commissie voor Onderwijs, Vorming, Wetenschap en Innovatie",vast lid,2007-09-24T00:00:00+0200,2009-06-06T00:00:00+0200,393767,OND,"Commissie voor Onderwijs, Vorming, Wetenschap en Innovatie"
3298,J,Commissie ad hoc Wonen en Zorg,vast lid,2008-07-08T00:00:00+0200,2009-04-22T00:00:00+0200,526505,WOZO,Commissie ad hoc Wonen en Zorg
4627,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4627,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4627,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4627,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2025-01-22T14:10:00+0100,2025-10-01T13:59:59+0200,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4651,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4651,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4651,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4651,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",voorzitter,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4405,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4405,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4405,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4405,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4405,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",tweede ondervoorzitter,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4405,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4405,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4405,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4405,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4405,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4405,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
4405,J,Commissie voor Reglement en Samenwerking,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4405,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",tweede ondervoorzitter,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4405,J,Onderzoekscommissie naar de veiligheid in de kinderopvang,vast lid,2022-04-20T14:00:00+0200,2022-07-13T00:00:00+0200,1621329,VKO,Onderzoekscommissie naar de veiligheid in de kinderopvang
4405,J,Onderzoekscommissie PFAS-PFOS,vast lid,2021-06-23T18:40:00+0200,2022-03-30T23:59:59+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
3446,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
3446,J,Controlecommissie voor Regeringsmededelingen,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
3446,J,Deontologische Commissie,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
3446,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832504,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
3446,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
3446,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3446,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",voorzitter,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
3446,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-01-08T00:00:00+0100,925076,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid"
3446,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-01-08T00:00:00+0100,1053514,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3446,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",tweede ondervoorzitter,2015-09-30T00:00:00+0200,2019-01-08T00:00:00+0100,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
3446,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",vast lid,2014-09-24T00:00:00+0200,2015-09-29T00:00:00+0200,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
3446,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebeleid",plaatsvervangend lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,560547,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebeleid"
3446,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2011-10-05T00:00:00+0200,2014-05-24T00:00:00+0200,560543,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3446,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2011-10-05T00:00:00+0200,2014-05-24T00:00:00+0200,560546,OPE,Commissie voor Mobiliteit en Openbare Werken
3446,J,"Commissie voor Economie, Economisch Overheidsinstrumentarium, Innovatie, Wetenschapsbeleid, Werk en Sociale Economie",vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,560542,ECO,"Commissie voor Economie, Economisch Overheidsinstrumentarium, Innovatie, Wetenschapsbeleid, Werk en Sociale Economie"
3446,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2009-09-28T00:00:00+0200,2011-10-04T00:00:00+0200,560543,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3446,J,Commissie ad hoc Jeugdzorg,plaatsvervangend lid,2010-07-08T00:00:00+0200,2011-07-05T00:00:00+0200,598974,JEU,Commissie ad hoc Jeugdzorg
4628,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4628,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4628,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4628,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4631,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4631,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4631,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4631,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4406,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2025-04-02T14:10:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4406,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2025-01-08T14:00:00+0100,2025-04-02T13:59:59+0200,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4406,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2025-01-08T14:00:00+0100,2025-03-12T13:59:59+0100,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4406,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4406,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
