committee_id,committee_name,role_name,member_id,member_name,aanspreking,fractie_id,fractie_naam,fractie_kleur,fractie_logo_url,is_huidige_vv,self_opendata_url,fotowebpath
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,3418,Chris Janssens,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/3418?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482447
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4400,Jan Laeremans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4400?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482460
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,1847,Dominiek Lootens-Stael,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/1847?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065271
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4403,Ilse Malfroot,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4403?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482706
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,3461,Philippe Muyters,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/3461?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482432
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4728,Lien Van Dooren,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4728?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2278600
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4640,Bogdan Vanden Berghe,De heer,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4640?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066671
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4584,Onno Vandewalle,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4584?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1907670
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4102,Karl Vanlouwe,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4102?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478858
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4633,Griet Vanryckegem,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4633?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2105136
1832489,Commissie voor Binnenlands Bestuur en Inburgering,voorzitter,4645,Raf Van Gestel,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4645?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065029
1832489,Commissie voor Binnenlands Bestuur en Inburgering,eerste ondervoorzitter,4388,Yves Buysse,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4388?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482490
1832489,Commissie voor Binnenlands Bestuur en Inburgering,tweede ondervoorzitter,4443,Brecht Warnez,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4443?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065390
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4601,Michiel Awouters,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4601?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064991
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,2791,Kurt De Loor,De heer,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/2791?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065855
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4661,Kris Declercq,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4661?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068973
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4617,Aimen Horch,De heer,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4617?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065587
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,3418,Chris Janssens,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/3418?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482447
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4110,Bert Maertens,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4110?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2214538
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4445,Tom Ongena,De heer,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4445?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1734782
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4744,Jill Schellens,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4744?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2268523
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4635,Tom Seurs,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4635?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065570
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4089,Nadia Sminate,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4089?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1657128
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4649,Sarah T'Joens,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4649?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065751
1832489,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,4064,Paul Van Miert,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4064?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1752953
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4607,Kim Buyst,Mevrouw,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4607?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065626
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4658,Jurgen Callaerts,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4658?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068975
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4609,Gaby Colebunders,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4609?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065582
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4074,Guy D'haeseleer,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4074?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1541981
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4395,Stephanie D'Hose,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4395?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2075813
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,1803,Filip Dewinter,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/1803?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482452
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4659,Manu Diericx,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4659?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2082476
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4631,Kris Poelaert,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4631?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065602
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,3221,Els Robeyns,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/3221?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065845
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4632,Tomas Roggeman,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4632?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065572
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4410,Kristof Slagmulder,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4410?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2069862
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4412,Klaas Slootmans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4412?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1483275
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4728,Lien Van Dooren,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4728?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2278600
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4644,Sanne Van Looy,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4644?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065567
1832489,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,4624,Bieke Verlinden,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4624?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065842
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,voorzitter,4087,Katia Segers,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4087?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065852
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,eerste ondervoorzitter,4619,Bram Jaques,De heer,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4619?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065215
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,tweede ondervoorzitter,4660,Hans Vanhoof,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4660?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068976
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4657,Mieke Claes,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4657?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068977
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4610,Eva De Bleeker,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4610?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066059
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4397,Hannelore Goeman,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4397?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065848
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4078,Sofie Joosen,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4078?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478804
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4400,Jan Laeremans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4400?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482460
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,1847,Dominiek Lootens-Stael,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/1847?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065271
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4631,Kris Poelaert,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4631?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065602
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4412,Klaas Slootmans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4412?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1483275
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4416,Els Sterckx,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4416?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482450
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,3918,Peter Van Rompuy,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/3918?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2215856
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4638,Amina Vandenheuvel,Mevrouw,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4638?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065202
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,4102,Karl Vanlouwe,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4102?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478858
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4444,Arnout Coel,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4444?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1487407
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4395,Stephanie D'Hose,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4395?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2075813
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4075,Bart Dochy,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4075?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478795
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4616,Frédéric Erens,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4616?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065748
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4618,Katrien Houtmeyers,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4618?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2070073
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4625,Nadia Naji,Mevrouw,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4625?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065946
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4744,Jill Schellens,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4744?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2268523
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2825,Stefaan Sintobin,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/2825?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478515
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4089,Nadia Sminate,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4089?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1657128
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4649,Sarah T'Joens,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4649?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065751
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4648,Ine Tombeur,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4648?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064972
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4642,Mien Van Olmen,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4642?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065577
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4584,Onno Vandewalle,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4584?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1907670
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4741,Gianna Werbrouck,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4741?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2143455
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,4429,Suzy Wouters,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4429?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482725
1832490,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,toegevoegd lid,4620,M'Hamed Kasmi,De heer,1829400,Team Fouad Ahidar,5e17ed,https://docs.vlaamsparlement.be/files/pfile?id=2196777,J,https://ws.vlpar.be/e/opendata/vv/4620?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066680
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",voorzitter,4640,Bogdan Vanden Berghe,De heer,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4640?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066671
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",eerste ondervoorzitter,4078,Sofie Joosen,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4078?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478804
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",tweede ondervoorzitter,2838,Johan Deckmyn,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/2838?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482463
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4650,Inge Brocken,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4650?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065573
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4605,Gilles Bultinck,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4605?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065040
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4616,Frédéric Erens,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4616?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065748
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4399,Karolien Grosemans,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4399?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482465
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4623,Nawal Maghroud,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4623?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065859
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4627,Jasper Pillen,De heer,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4627?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066747
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4410,Kristof Slagmulder,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4410?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2069862
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4728,Lien Van Dooren,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4728?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2278600
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4641,Kelly Van Tendeloo,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4641?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065853
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4639,Ilona Vandenberghe,Mevrouw,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4639?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065172
1832491,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,4102,Karl Vanlouwe,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4102?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478858
